,Unusual
4030,1
2801,0
6804,1
11671,0
11213,0
14441,1
31212,0
7875,1
3604,1
20702,0
19716,0
10948,1
16980,1
14379,0
24213,0
23553,1
23929,0
9128,1
21027,0
29960,0
28141,0
2408,0
21005,0
8279,0
7846,0
7888,0
8211,0
13640,0
9589,0
25679,0
28248,0
36583,0
25461,0
21574,1
26329,1
20724,0
18024,1
5508,0
29120,0
35392,0
1078,0
7174,0
28010,0
27996,0
20115,0
10176,0
35454,0
18454,0
1123,0
6772,0
31848,0
24032,0
14562,1
17656,1
9066,0
33722,0
9386,0
24206,1
35469,0
32184,0
297,0
36080,0
14476,0
368,0
30024,0
6947,0
17109,1
3922,0
9337,1
14060,0
24471,0
23551,0
19621,1
17461,0
14600,0
4774,1
28671,1
24947,1
9327,0
1005,0
8112,0
16161,0
13159,1
18736,0
36255,0
22145,1
35046,0
3733,0
32605,1
36259,0
6507,0
10164,0
31160,0
25842,0
25058,0
29519,1
12279,0
22855,1
26869,0
31513,0
30853,1
9173,1
1342,1
4078,0
1191,0
27345,0
8236,0
5725,0
36805,0
13980,0
24355,0
18043,0
3756,0
7291,0
35156,0
20037,0
13705,0
36560,0
12600,1
35107,0
10215,1
16441,1
5031,0
27074,0
23410,0
6511,1
12988,0
32864,0
22904,0
11256,1
432,1
6342,1
28008,1
35296,0
18005,0
3625,0
27243,0
95,0
24565,0
12625,1
4357,1
13172,0
30304,0
16204,0
21362,1
19328,0
7244,1
10489,1
5435,1
15937,0
20631,1
17586,0
14324,1
34239,0
22316,1
13920,1
35568,1
16284,0
24072,0
13544,0
30847,0
21203,0
22385,1
12864,0
23572,0
26929,1
19417,1
35985,0
8424,0
20500,0
8082,1
24762,0
30823,0
4449,0
20272,0
22648,1
35978,0
29506,0
4837,0
30171,0
14626,0
19720,0
23560,0
32583,1
22076,1
31872,0
21963,0
11886,0
33816,0
9497,0
34205,0
34405,1
31928,0
15242,0
19856,1
27685,0
926,0
29173,1
2431,0
17660,0
18373,1
25325,1
34010,1
11471,0
35015,0
22966,0
23130,0
10100,0
6664,1
35251,0
9831,1
25097,0
23574,0
25187,1
9227,0
28741,0
808,1
15768,0
4591,1
2385,0
18119,0
17738,0
32954,0
3999,0
29979,0
26574,0
14273,0
15538,1
34002,0
24892,0
5275,0
36534,0
16862,1
18737,0
8782,0
22828,1
341,0
25006,0
10540,0
10473,0
29879,0
36159,1
2134,0
31780,0
22694,0
2260,0
26335,0
35294,1
22655,1
27896,0
23928,1
19357,1
5073,0
8393,0
9394,1
23455,0
17775,1
20644,0
23830,0
19513,0
3879,0
24335,0
9802,0
16155,0
34908,0
12765,0
15762,0
33371,0
12730,0
12002,0
14680,0
22519,0
36090,0
11711,0
12036,0
10788,1
17946,0
16030,1
11413,0
11993,0
8144,1
3281,0
9123,1
17533,0
28192,1
14873,0
14095,1
1375,0
24732,1
27488,0
36081,1
11345,0
22105,1
24902,1
10137,1
8971,1
24200,0
14040,1
7511,1
7572,1
19567,0
15280,0
5125,1
1719,0
4638,0
9792,1
22349,1
35366,1
19232,1
24054,0
31679,0
34394,0
20782,0
33520,0
34173,0
31708,1
10317,0
19398,0
16319,0
7315,0
25109,0
26915,0
17786,0
25662,0
29826,0
19179,0
33846,1
36522,0
15718,1
10305,1
16928,0
1283,0
33751,0
5732,0
29759,1
35860,0
15609,0
23406,0
25898,0
8473,0
16346,0
16760,0
29865,0
33319,0
7964,0
25716,0
9982,1
2043,1
34563,0
1097,1
35615,1
4997,1
31789,0
28965,0
8278,0
36557,0
27471,0
10193,0
7273,0
25659,1
4380,0
6526,0
16380,0
2135,0
3420,0
26343,1
36716,0
34109,0
29680,1
20488,1
30323,1
32480,0
22901,0
6703,0
26938,0
1496,0
27023,0
23283,1
5525,1
25641,1
23657,0
20696,0
14096,0
33628,0
36663,0
27445,1
10308,0
19408,0
1611,1
31596,0
7961,1
2436,1
30634,0
25984,0
25291,0
28202,0
27674,0
18022,0
11895,0
6344,0
14782,1
2618,0
26255,0
12927,0
15934,0
24528,0
20012,1
35072,0
17742,0
9762,0
10663,1
26689,0
10471,0
6767,0
21044,1
23542,0
25546,0
6396,1
30342,1
36401,1
35146,0
13425,0
33119,1
3259,0
26217,1
14091,0
26312,1
21066,0
26523,0
9778,0
2308,1
24288,0
29998,1
4219,0
22660,0
1186,0
4594,0
35539,0
1353,1
24645,0
18884,0
28335,0
13197,0
22364,0
28052,0
10185,0
36290,0
32740,0
2245,1
24400,0
18320,0
16144,1
12682,0
11605,0
28254,0
18486,0
26778,0
21873,0
2193,1
1141,1
11813,0
30416,1
22028,0
17624,1
30938,1
24205,0
28049,0
27858,0
33549,0
32150,0
24486,1
12523,1
35446,1
6735,0
10422,0
23190,0
12922,0
32910,0
27202,0
35380,0
8838,1
23668,1
6943,1
31556,1
18319,0
15192,0
27935,0
22860,0
36063,0
24027,0
21336,0
36413,0
35428,0
34735,0
2264,1
13099,0
35777,0
10744,0
4903,0
36402,0
20699,0
13004,0
17429,0
31509,0
1121,1
14691,0
29536,0
1771,0
22065,0
31800,0
17279,0
29571,1
28260,0
18905,0
3209,1
23623,0
7781,1
9627,0
5271,0
25627,0
5296,0
35089,1
10630,0
22090,1
29214,0
23323,0
31132,0
7838,0
17034,0
35520,0
13896,0
2433,0
1684,0
7965,1
16700,0
34922,1
19872,0
17201,0
27715,0
14353,0
524,0
2460,0
17255,0
4662,1
1881,1
19071,1
1120,1
26896,1
2953,1
30805,0
18635,1
10140,0
24485,1
25402,0
24522,0
25836,0
10111,0
11387,0
21882,0
14586,0
14173,0
30627,0
7207,1
25526,0
830,1
31804,0
14386,0
25676,0
25769,1
3699,0
16298,0
10157,0
32313,0
24438,1
35410,0
19169,0
30116,0
33235,0
5009,1
10836,0
21168,1
3799,0
14732,1
9494,1
2046,1
16490,0
2217,1
20944,0
305,0
14914,0
28658,0
6754,1
12096,1
31514,0
19563,0
7562,0
12310,1
9741,0
30652,1
5835,1
28594,1
25052,0
17395,0
31096,0
27317,1
35337,1
5339,0
29317,0
5318,0
11224,0
33647,1
9352,0
30084,1
12006,0
32168,1
7271,1
1693,1
35853,0
32017,1
3920,1
33542,1
6775,0
24127,1
30994,1
22361,1
14673,0
29904,1
6286,1
20484,0
13966,1
15982,0
11756,1
7520,0
30736,0
33894,0
34904,0
6690,0
1560,0
27874,0
32501,0
11770,0
4428,0
12953,0
4802,1
22427,1
14781,0
2781,0
32751,1
26014,0
26766,0
5349,0
24,1
3731,0
15710,0
22538,1
25554,1
20709,0
2455,0
18372,0
18517,0
1957,0
36853,0
7155,1
30067,0
34843,1
35243,1
14662,0
7704,0
31191,0
15662,0
26063,0
9252,1
13359,1
23457,1
21340,0
35996,0
28829,1
24684,1
1412,0
34610,0
5986,0
20875,0
1880,0
28476,0
30327,0
3130,0
29622,0
15874,0
14969,0
27800,1
5287,0
10668,0
22814,0
15398,0
15871,0
3771,0
6803,1
12404,0
4922,0
29138,0
18662,1
16845,1
18862,0
28599,0
2867,1
16014,0
23207,0
35998,0
22135,0
31012,0
5242,0
34714,0
12192,1
993,1
35103,1
24141,0
21992,0
34318,0
26095,0
22294,1
29109,0
18057,1
3225,1
30077,1
17970,1
28646,0
10399,0
36477,0
23011,0
13877,0
6763,1
9442,0
28719,0
14175,0
29875,0
10387,0
27916,0
1245,1
19323,0
4610,0
20003,0
9858,0
18654,1
7089,0
17365,1
27749,1
22853,0
5101,0
20974,0
23053,0
13367,0
21892,1
14057,0
23052,0
15034,0
15487,1
30698,0
8127,0
27664,0
14559,0
188,0
20499,1
20443,0
19782,1
14602,1
20226,1
20651,1
11675,0
1461,0
31926,0
6239,0
30399,0
16513,1
33116,0
35019,0
20982,0
24048,0
21698,0
28270,1
1157,0
24596,0
8755,1
18651,0
18352,1
14283,1
1420,1
3856,1
6064,0
35484,1
20423,0
4717,1
26919,1
11003,1
11789,0
15813,0
4480,1
1634,0
6289,0
28981,0
26320,0
4360,0
4685,0
33995,1
18549,1
35398,1
2536,0
26694,0
20312,1
13306,0
6226,0
15107,0
16954,0
20024,0
36618,1
19193,1
14980,0
9201,0
22164,0
34056,0
19742,0
3093,1
2560,0
373,1
13901,1
32401,1
11311,0
32138,0
12947,0
12987,1
8866,0
16528,1
4543,1
21658,1
7557,0
13241,1
12025,1
1506,1
7316,0
24635,0
35147,0
17366,1
24247,0
13000,0
22440,0
21988,0
27121,1
25352,1
23653,0
9034,1
23970,0
18379,0
31896,0
22559,0
14638,0
31496,1
22717,1
12046,0
11836,0
17551,0
26609,0
17953,0
16533,0
25418,0
22653,0
9889,0
30867,0
31099,0
28106,0
20167,0
35873,0
25292,1
7058,1
12486,1
29163,1
28103,0
33194,0
32294,1
18743,0
30012,0
31461,0
35399,0
33524,0
29257,1
34617,0
6529,1
14800,1
32078,0
2791,0
27484,0
29037,1
1267,0
14170,0
9829,0
22754,1
19373,0
21573,0
9676,0
25435,1
14724,1
22057,1
12728,0
21130,1
34000,0
702,0
7274,0
18852,0
4141,0
27581,0
2913,0
9455,0
12295,1
27116,0
12085,0
29143,1
30081,0
34216,1
24566,1
21591,1
6227,1
25542,1
16029,0
27429,0
7245,0
8546,0
4397,0
23502,0
13976,0
12044,0
36451,0
24962,0
20777,1
35944,0
8058,1
26596,0
30595,0
509,0
24389,0
19194,1
13715,0
18653,0
11382,0
5098,1
32614,0
9775,1
11243,0
34879,0
15489,1
1484,0
17211,0
2545,0
22168,0
26386,1
34241,0
12532,0
30170,0
34834,0
27933,0
35435,0
32978,0
30837,0
7186,1
23028,0
1300,0
12817,0
10795,0
10106,0
18342,0
19542,0
14420,0
36520,0
20170,1
34213,0
36048,0
7695,0
35080,1
21058,0
24312,0
23847,0
20716,0
26851,0
32857,0
31571,0
2562,0
20071,0
4276,0
15526,0
34945,0
26247,0
24040,0
11092,0
20711,1
494,0
36019,1
28321,0
2219,0
7428,0
15249,0
34455,0
2822,1
585,0
14099,0
3299,0
33118,0
28413,1
36624,1
35160,0
31018,0
13401,0
5799,0
16120,0
18766,0
32987,1
5801,0
24801,0
5908,0
18163,1
2396,0
36231,0
19723,1
34168,0
22539,1
30770,0
6202,0
21855,0
4325,0
19954,0
16883,0
3955,1
36398,1
26346,0
30947,1
36838,0
27570,1
8232,0
1434,0
5237,1
34083,1
27052,1
13786,0
3809,1
13561,0
5723,0
1365,1
884,1
15335,0
17110,0
29749,0
24512,0
35068,0
32812,0
7508,0
19875,1
12901,0
3978,0
13506,0
24509,0
19497,0
26327,0
20585,0
4479,0
28310,1
6201,1
35414,0
21022,0
16660,0
20749,0
810,0
14249,1
31467,0
2362,1
31472,0
31234,1
14468,0
12090,0
5931,0
27098,1
35226,0
17713,0
8562,1
26151,0
4847,1
12568,0
5343,0
2434,0
10967,0
35449,1
8751,0
32845,0
20038,0
33331,0
32193,0
21796,0
15145,1
28715,0
34565,1
35009,0
9935,0
8256,1
12614,0
16147,0
24265,0
16502,0
34431,0
6141,0
21844,0
6181,0
4310,1
23389,0
5623,0
35516,0
17159,0
17494,0
36719,0
15109,0
13257,0
14674,0
19154,0
34500,0
10801,0
34353,0
4488,0
32153,1
19549,1
20153,0
32928,0
594,1
35746,1
34053,0
31098,0
8820,0
11809,0
24924,0
12244,0
5013,0
1743,0
33021,0
27325,0
35971,0
17831,1
2887,0
26154,0
23596,0
33578,0
10453,0
33966,0
25682,1
17466,0
8094,1
1528,0
7878,1
20088,0
18685,0
28744,0
12399,1
15977,0
24610,1
12803,0
16322,0
22303,1
8690,0
26721,0
23249,1
36247,0
4315,0
18080,1
23458,0
6183,0
11893,0
5849,0
32815,0
10576,0
26918,0
27245,0
12994,1
27408,0
12462,0
11183,0
21865,0
6402,0
13153,0
19455,1
11254,0
13965,1
33424,0
27142,0
12101,0
30479,0
2527,0
33070,0
28937,0
22228,0
26219,0
12554,0
33011,1
7587,0
12894,0
22960,0
9390,0
15505,0
18275,1
7856,0
17221,0
14445,1
17007,0
17945,0
36179,0
5181,1
6940,0
27035,0
23,0
29312,0
3760,0
35187,0
7363,0
7539,1
17038,0
28605,0
12051,0
1143,0
30305,0
7028,0
24331,0
36258,1
16776,0
28203,0
21947,0
35526,0
4912,1
24890,1
30525,1
22311,0
391,0
14976,1
21177,0
32216,0
24744,0
6095,0
22490,1
34200,0
21486,1
30240,0
8998,0
21626,1
17300,0
6169,0
26287,0
27153,0
16623,0
31169,0
7630,1
22623,0
2452,0
29613,0
30306,1
29378,1
18971,0
13487,1
2794,1
1674,0
28911,0
11998,0
12694,0
10891,0
32108,0
22826,0
16646,0
370,1
25365,1
4361,0
6886,0
841,0
9917,0
5071,0
3124,0
17957,0
23792,0
12432,0
34324,1
23187,0
19709,1
6865,0
14109,0
29929,0
3726,0
25628,1
34185,1
22052,0
26562,0
22108,0
31446,0
20385,0
6139,0
395,0
22948,0
3388,1
22815,1
19327,0
31498,0
32455,1
894,0
18166,0
16523,0
30267,0
33057,0
30028,0
14387,0
19378,0
22429,0
35622,0
225,0
34249,0
30734,0
36117,1
16824,0
4155,0
10963,0
6341,0
7097,0
7304,0
35233,0
16804,0
28261,0
17004,0
18534,0
11513,0
23418,1
6395,1
565,0
26257,0
27807,0
15231,1
97,1
12998,0
9057,0
19403,0
17147,0
28865,1
31072,0
30375,0
6825,0
10365,0
3270,0
9127,1
18364,1
36504,1
34025,0
1999,0
5453,1
23010,1
8514,0
33039,0
16729,0
13628,0
19862,0
10567,0
15255,1
26658,0
312,0
12023,1
3510,0
4458,1
29260,0
19265,0
27016,1
5959,0
36411,0
22068,1
29576,0
35007,1
20906,0
25574,0
22982,0
3173,1
36457,0
23034,1
6542,0
7410,0
25514,0
3577,1
8518,1
36047,0
2685,0
36472,1
16257,0
36065,0
13785,0
18636,0
29835,0
12941,0
16962,1
34395,1
853,0
26055,1
27428,1
1423,0
24866,1
12702,1
25774,0
16238,1
22405,0
10804,1
24837,1
9979,0
5678,0
9211,0
28869,1
8560,0
11657,0
21473,0
30731,1
36786,0
527,1
29002,0
11016,0
17951,0
28323,0
23664,0
12367,0
33607,0
11350,0
31832,0
24222,1
26196,1
1142,0
3675,1
27968,0
19097,0
12712,0
15173,0
6050,1
2192,0
19283,1
14886,0
17082,0
5559,0
28698,1
30438,0
33517,0
20080,0
6269,0
29970,0
15916,0
28581,1
6571,0
34103,0
4329,1
16829,0
16237,1
16713,1
22134,0
23446,0
33363,0
23675,1
14036,0
14461,0
15828,1
27416,0
31609,1
21597,1
2601,0
35032,0
23497,0
28096,0
378,0
11446,1
18721,0
17794,0
21625,0
6555,1
35759,0
4394,1
3559,0
13731,0
36773,0
5872,0
19438,1
6256,0
21757,0
24833,1
2367,0
13376,0
7041,1
17167,0
17224,1
18927,0
23897,1
20947,0
27618,0
24500,0
1525,0
6711,0
2635,0
20252,1
11445,1
1792,0
19814,0
28378,0
29232,0
31876,0
30644,0
3994,0
33473,0
27587,0
21240,1
28881,0
22760,0
7107,0
27602,0
1288,0
19801,0
24442,0
19662,0
17779,0
11825,0
33818,0
5401,0
16185,1
22357,1
363,0
15891,0
23059,0
30979,1
18146,1
26245,1
25751,0
9477,0
36642,0
29869,1
23968,0
4494,1
24946,0
8545,0
31539,1
1223,0
763,0
24901,0
70,0
6312,1
2070,1
31521,0
3628,1
20727,0
24303,1
33156,0
31172,0
20823,0
898,1
32112,0
20803,0
12497,1
24754,1
210,0
238,0
22672,0
5610,0
7759,0
34429,0
4481,1
7062,0
7595,1
24075,0
21984,0
33662,0
27253,0
8035,0
21090,0
21104,0
11527,0
25279,0
30502,0
21106,1
25919,0
9933,1
6382,0
29764,1
12402,0
26471,0
17532,0
10439,0
2725,0
17228,1
17381,1
25480,0
19270,0
20132,0
13549,0
1742,0
10727,0
36162,0
21,0
6431,1
10491,1
21124,0
20860,0
34470,0
25683,1
6572,0
32400,0
18558,0
34614,0
12100,0
28534,0
31882,0
14010,0
6381,1
3700,0
17229,0
2283,0
22742,0
13702,0
17846,0
26952,1
24428,0
608,0
30786,1
15027,0
32164,1
5977,0
27012,0
1194,0
4663,0
29480,0
9315,0
32765,0
32871,1
23688,1
9885,1
11055,1
35604,0
7183,0
10690,1
9330,0
19540,0
14942,1
7516,0
1112,0
21318,1
1602,0
18461,0
14361,1
11977,0
15771,0
26128,0
11621,0
16574,0
33618,1
29188,0
25613,0
4464,0
33637,0
26088,0
20632,0
1606,0
21454,0
27472,1
17739,1
35242,0
19218,0
5761,1
32177,0
29381,0
6320,0
35199,0
25092,0
35976,0
6746,1
13397,0
22615,0
13459,1
26672,0
31614,0
29581,0
17125,1
19291,0
19436,1
21758,1
23366,0
1623,0
4609,0
30810,0
2556,0
11526,0
23903,0
4417,0
15548,1
7563,0
26708,0
8741,0
33168,0
3905,0
23920,0
18147,1
31577,0
34745,1
11197,0
33943,0
29617,0
13166,0
24846,0
12265,1
30421,1
13540,1
26805,0
6942,0
23699,0
36536,0
27027,0
29425,0
27086,0
9429,0
34809,0
4879,0
17547,1
4327,0
33841,0
1357,0
33444,0
28464,0
22533,1
20633,0
3885,0
23891,1
15576,0
14335,0
18912,1
20365,0
2132,0
19469,0
16026,1
3698,0
4550,1
20031,0
19492,1
4339,0
34329,1
23284,0
32477,0
10084,0
19196,0
34107,0
16686,1
13494,1
30620,0
23074,0
6365,0
8201,0
31532,0
6727,0
25729,1
6357,0
27634,0
18421,0
24456,0
13675,0
23065,1
7338,1
1068,0
7891,1
31097,0
15011,1
20693,1
16614,1
13347,1
26578,1
35807,1
20422,0
4076,0
30441,0
24304,0
1073,0
17068,0
20424,0
22728,0
25171,1
8543,0
21927,0
24369,1
22831,0
14789,0
30232,0
15207,1
34048,0
14332,1
25857,1
20933,0
4425,1
36055,1
32861,0
6439,0
19490,0
6280,0
34417,1
10428,0
35038,0
24586,1
29811,0
23165,0
26739,0
35314,0
2267,0
9393,0
31073,0
25565,0
27103,0
7573,0
2353,0
16074,0
12822,0
16855,0
22009,0
13929,0
36685,0
21555,0
32030,1
13135,1
30996,0
8067,0
2908,0
6552,1
24296,0
14068,0
12956,1
31060,0
28489,0
17489,0
27051,0
12621,1
16173,0
6502,0
14279,0
33192,1
25705,0
6564,1
34198,0
24920,0
35610,0
23981,1
15895,1
23411,0
34320,0
9271,0
1872,0
25599,0
2067,0
12595,0
7040,1
32440,0
10560,0
13106,0
5470,1
34474,0
36849,0
14214,0
23161,0
13779,0
30914,0
35349,0
30863,0
27540,0
32232,0
11180,0
17413,0
30755,1
17905,0
22557,1
30503,0
11942,0
7255,0
18649,0
11420,1
26695,0
14628,0
26363,1
12178,0
12596,0
836,0
25130,1
27147,1
5459,1
10841,0
31850,0
34362,1
36627,0
28854,0
11667,0
27326,1
1891,1
23186,0
16129,0
7825,0
5100,0
1544,0
32895,0
12145,1
10147,0
22147,0
23428,1
13046,0
35975,1
34325,0
29121,0
35113,0
5208,1
10766,0
26882,1
7513,0
17459,0
19982,0
22510,1
1475,1
8210,1
26931,0
27517,1
20885,0
3614,0
28656,0
31602,0
15993,0
25111,0
10947,0
1211,0
23687,1
4947,0
9142,0
6448,1
11412,1
23443,1
14921,0
8463,0
31774,0
24100,0
6177,0
36740,0
5333,1
36579,1
14509,0
10143,0
22788,0
1312,1
33675,0
35285,0
23662,0
2694,0
11854,0
7409,0
36311,1
18669,0
24978,1
866,0
17217,0
11500,0
31629,0
15213,0
24350,0
29967,0
27298,0
7345,0
7412,0
19275,0
2073,0
9263,0
23385,0
36458,0
17585,0
12612,1
34441,1
19003,0
23601,0
16968,0
5645,0
22839,1
15053,0
32492,0
2722,1
7569,0
8394,0
19311,1
28970,0
2988,0
28989,1
24226,0
21019,1
11004,0
2335,1
28424,1
6926,0
34842,0
24026,1
36417,0
2579,1
23399,0
8129,0
7777,1
11212,0
14316,0
29990,0
5216,0
10531,0
29618,0
4848,0
14687,0
36602,0
24561,0
36382,0
21311,0
7816,0
942,0
23151,0
27986,0
9100,0
8504,1
33060,0
30889,0
20720,1
30005,0
25165,1
29459,0
28638,0
23301,1
10662,0
15366,0
6761,0
15853,0
36331,1
14577,0
34663,1
1746,0
7982,0
3792,0
1439,0
29950,1
32675,0
32041,0
17584,0
5867,0
29033,0
10397,0
145,0
8159,0
9875,1
3778,0
1060,0
22262,0
30906,0
22497,0
17819,0
26012,1
18016,0
33559,1
34966,0
23721,0
21624,1
4784,1
32555,0
9648,0
7599,1
21884,0
20465,0
1651,1
16697,1
11845,0
2361,0
32569,0
16220,0
33970,1
32862,1
26273,0
28064,0
13613,0
24263,0
30931,0
28095,0
27997,0
6892,1
25339,0
4526,1
3680,0
11640,1
21135,0
6236,0
6125,0
29684,0
15402,0
22306,0
9037,0
14248,0
7392,1
19528,0
5446,0
33237,0
5947,0
31661,0
26552,0
30142,0
6057,0
16027,0
2904,0
17639,0
34372,1
30874,1
8879,0
25334,0
20510,0
1077,0
22657,0
33285,0
8223,0
4270,0
31478,1
12890,1
31646,0
23595,0
18961,0
30141,0
14050,0
32148,0
10789,0
23387,0
3592,0
11457,0
25212,0
19880,1
18551,0
35664,0
4983,1
24802,0
26913,0
15920,0
23260,0
30146,0
17507,1
3348,1
27529,0
14448,0
16957,0
7645,0
11826,0
28070,0
35729,0
4644,1
2276,0
5388,0
16739,0
9404,0
21225,1
12039,0
33682,0
30468,0
17519,0
7565,0
5172,0
9012,0
10713,0
13372,0
20325,1
7642,0
24764,0
10028,0
6716,0
36150,0
32457,0
12418,0
33552,0
4149,1
13560,0
9246,0
760,0
25027,0
1962,0
34316,1
16352,0
17199,0
31166,0
19644,0
11077,0
18087,0
1388,0
4421,0
29986,0
36852,0
2655,0
26517,0
7509,0
12115,0
29818,0
4560,0
6626,1
35836,0
9146,0
27654,0
13600,0
3187,0
10367,0
2744,0
13009,1
17460,0
15939,0
4791,1
8400,0
31670,0
23559,0
28579,1
36667,0
36444,0
27065,0
2717,1
18346,0
4992,0
30671,1
32178,1
33297,0
15543,0
26751,1
16505,0
16139,1
27436,0
339,0
11214,1
3252,1
638,0
28687,0
21478,1
27020,0
5397,0
22576,0
27406,1
19292,0
19770,0
17452,1
25261,0
179,0
21308,0
26362,1
9673,1
17441,0
1193,1
27082,0
3266,0
21952,0
22139,0
26756,1
23358,0
5322,0
13287,0
11377,0
31444,0
30444,1
25082,0
34853,0
18359,1
14515,1
8607,0
18349,0
10361,0
11052,1
29899,0
21759,1
22466,0
4579,0
478,0
23898,0
12503,1
28231,0
8678,0
8952,1
321,1
27673,0
18773,0
16399,0
12756,0
30078,0
29954,0
25471,0
9580,1
6531,1
11632,0
1583,0
34629,0
668,0
30852,0
33757,0
23624,0
31861,0
29661,0
7529,0
7386,1
5756,1
34957,1
26232,0
17016,1
15172,1
24262,0
11063,0
28564,0
10934,0
34135,1
50,0
22776,0
9388,0
15307,0
29535,0
13954,0
6964,0
34476,0
28253,0
25155,0
5813,1
19965,1
11202,1
22224,0
6182,0
2391,1
17963,0
62,1
34023,0
21815,1
20290,1
23909,0
26156,1
26601,0
13178,0
12285,0
25326,0
14571,0
26516,0
91,0
6574,1
17988,0
28004,0
34240,0
34798,0
7723,0
7395,0
14745,0
11192,0
5092,0
15563,1
1754,0
14593,0
28821,0
82,0
1715,1
5209,0
23586,1
16650,0
15525,0
18516,0
17916,0
25528,0
24142,0
32211,1
28357,0
10702,0
25061,1
5324,0
26105,1
36201,1
3522,0
23365,0
9612,0
36461,1
33356,0
22589,1
8445,0
9448,0
34242,0
13461,0
20919,0
29993,0
28455,1
29803,0
26214,0
19138,1
28037,0
6323,0
19643,0
20391,0
23500,0
19822,1
22084,0
7388,1
16874,0
32460,0
15030,0
57,0
24743,0
5196,1
36450,1
12530,0
9528,0
31744,0
33330,1
33366,0
17740,0
17671,1
24339,1
11049,0
7234,0
28619,0
31601,0
515,1
775,0
22209,0
14743,0
10606,1
33160,0
26597,0
19887,0
33224,1
30370,0
16387,0
29981,0
15125,0
16712,0
9929,1
36593,0
29145,0
29686,0
14992,0
3601,1
32966,0
12275,0
15987,0
9590,0
11351,0
1036,1
16055,0
1752,0
19906,0
4474,0
7579,1
7093,1
34248,0
18750,1
32879,0
14910,0
24600,1
3200,0
26566,0
28431,0
9108,1
29946,0
29122,1
36889,1
15225,1
18680,0
33129,0
31021,0
18216,0
29401,0
16018,0
25888,0
22277,0
35434,0
6197,0
30509,0
34360,1
35608,0
6720,0
18035,0
28174,0
26150,0
27699,0
5823,0
21223,0
35476,0
20328,0
2482,0
20286,0
15235,0
14545,0
14145,0
36313,1
31296,0
4549,1
23961,0
3608,1
2284,0
20521,0
19503,0
16294,0
3744,0
1631,0
728,0
3489,0
30498,0
31636,0
31561,0
2170,1
1801,0
30451,1
31578,1
33912,1
29240,0
26152,0
12463,0
30726,0
12917,1
29806,0
29830,1
26352,1
20119,0
22305,0
25114,0
24736,1
35612,1
24092,0
11918,0
22763,0
12508,0
7784,1
14276,0
481,0
24362,0
26528,0
8425,0
31489,0
13493,0
27788,0
1336,0
10861,1
31042,0
5891,0
35231,0
1203,0
14792,0
27918,0
33134,0
941,0
3695,0
35120,0
27381,0
20120,1
30191,0
29906,0
18426,0
3980,0
15424,0
27857,1
1110,1
8197,1
27167,1
29205,0
6632,1
3432,0
10520,1
1907,0
20081,0
35172,0
12904,1
13113,0
35047,1
10775,1
15620,0
11557,0
14406,1
27352,1
17619,0
21810,0
6159,0
8233,0
32896,1
6404,0
25469,0
22400,1
7489,0
3891,0
35406,0
22341,1
4876,0
27112,0
30888,0
26096,0
14869,1
10458,0
20757,0
33918,1
11706,0
17161,0
3624,0
6625,1
34744,0
8507,0
10549,0
12777,0
8867,0
33432,1
19627,1
14888,0
15100,0
1433,0
7201,0
22838,0
14433,0
561,0
34100,0
14352,0
18696,0
3218,0
30109,1
21491,1
19981,0
6046,0
1618,0
19432,1
4777,0
2688,0
10112,0
12125,0
30001,0
723,1
5773,0
24996,1
18055,0
29802,1
12781,0
26129,0
19771,0
10694,0
3541,0
26980,1
10953,0
34590,0
28536,0
7997,1
17392,1
21593,0
15418,0
3894,0
24785,0
9231,0
33654,1
18623,0
29346,0
10210,0
23729,0
21435,0
25519,1
33355,1
27892,0
15716,0
7455,0
22324,0
28974,0
34244,0
24432,0
17313,0
11045,0
14076,1
25057,0
22200,0
25689,0
16491,0
24676,1
33216,0
34131,0
189,0
12510,1
28775,1
26240,0
30884,1
24003,1
9594,0
6951,1
20185,0
24473,1
32603,1
36111,0
25581,1
3041,0
5774,0
34290,1
11288,0
755,1
29644,0
35776,0
24204,0
15458,0
474,0
22560,0
1250,0
35979,0
23605,1
19947,0
4940,1
13780,0
35322,0
31349,0
25157,1
13388,0
31358,1
27148,0
17506,0
21894,1
21245,1
20692,0
4318,0
24518,1
17369,1
22801,1
518,0
34006,1
17778,0
27527,0
27938,1
4949,1
19957,0
12481,1
21102,0
36448,0
18492,1
19891,1
26021,1
13352,0
19825,1
3975,0
12064,0
33528,0
2514,1
30372,0
25521,0
21649,0
18724,0
5916,0
19999,0
36314,1
19696,0
29496,0
17732,0
36072,0
36101,0
4968,0
27383,0
4312,0
18208,1
22398,0
18425,0
492,1
12148,0
28966,0
31284,0
27550,0
1514,0
12504,0
31838,1
10621,0
25757,0
23379,0
26049,0
20714,0
10923,0
22790,1
28510,0
28909,0
6160,1
7618,0
13101,0
9834,0
6924,0
3981,0
12182,0
32051,0
16949,1
23885,0
27239,0
3550,0
22319,0
8581,0
31151,0
2179,0
13607,0
20855,0
33598,0
24146,0
9572,0
14772,1
17765,0
4625,1
19146,0
15322,0
1507,0
36383,0
364,1
8186,0
35841,0
2505,0
19133,0
73,0
6814,0
30916,0
4998,0
25981,0
32593,0
16727,0
5609,1
20661,0
32063,0
2451,0
19570,0
22624,0
21828,0
14676,1
23163,1
21178,0
14821,0
3736,1
21215,0
29444,0
12479,0
5861,0
16859,0
36161,0
4167,0
